update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,critic2_grad_norm,actor_grad_norm,actor_mean_leverage_gate,actor_mean_direction_entropy,actor_leverage_penalty,actor_mean_gross_exposure,actor_mean_max_abs_weight,actor_gate_gross_mae,critic_amp_scale,actor_amp_scale,stage,episode,step,pass
100,0.008067131973803043,0.21056504547595978,-0.22333046793937683,-0.22390291094779968,-0.22120043635368347,0.024878017604351044,0.03518420830368996,0.033792752772569656,0.035715632140636444,0.10162672400474548,1.1428041458129883,0.0,1.0508134365081787,0.2555094361305237,1.1059455573558807e-07,1.0,1.0,pretrain,10,11,
200,0.006053695920854807,0.18255580961704254,-0.20877882838249207,-0.22146615386009216,-0.2021787464618683,0.020938312634825706,0.08258379995822906,0.2039731740951538,0.024879874661564827,0.10713616013526917,1.1352624893188477,0.0,1.0535681247711182,0.27378347516059875,1.3317912817001343e-07,1.0,1.0,pretrain,14,15,
300,0.006139480043202639,0.18247820436954498,-0.20563489198684692,-0.21450138092041016,-0.20498105883598328,0.01927989162504673,0.021745258942246437,0.10510716587305069,0.024498846381902695,0.11417301744222641,1.126511812210083,0.0,1.05708646774292,0.29540565609931946,1.1385418474674225e-07,1.0,1.0,pretrain,18,19,
400,0.005470047704875469,0.17712000012397766,-0.19909390807151794,-0.2054731398820877,-0.2030285894870758,0.01639634184539318,0.05018811672925949,0.03978912904858589,0.021440498530864716,0.12275396287441254,1.1149952411651611,0.0,1.0613770484924316,0.3186788260936737,1.0628718882799149e-07,1.0,1.0,pretrain,22,23,
500,0.0041525582782924175,0.18540513515472412,-0.20413194596767426,-0.20471084117889404,-0.20239582657814026,0.01614231988787651,0.03114139474928379,0.03527936711907387,0.0179840549826622,0.1330292820930481,1.1019911766052246,0.0,1.0665147304534912,0.34173089265823364,1.2700911611318588e-07,1.0,1.0,pretrain,27,3,
600,0.0029799570329487324,0.1820365935564041,-0.19969722628593445,-0.19221140444278717,-0.20249450206756592,0.01717345230281353,0.037557005882263184,0.11456374078989029,0.01410255953669548,0.1440136730670929,1.0894360542297363,0.0,1.0720069408416748,0.3646187484264374,1.1210795491933823e-07,1.0,1.0,pretrain,31,7,
700,0.005069445818662643,0.18476219475269318,-0.19726812839508057,-0.19819852709770203,-0.1942262053489685,0.015621684491634369,0.044746819883584976,0.04839690402150154,0.012056810781359673,0.154608815908432,1.0796153545379639,0.0,1.0773043632507324,0.38340049982070923,1.2281816452741623e-07,1.0,1.0,pretrain,35,11,
800,0.0038461051881313324,0.17919358611106873,-0.19215704500675201,-0.19051678478717804,-0.18813005089759827,0.014115460216999054,0.05544567108154297,0.037027280777692795,0.009523925371468067,0.16472437977790833,1.071927547454834,0.0,1.082362174987793,0.4017370939254761,1.150183379650116e-07,1.0,1.0,pretrain,39,15,
900,0.0035781473852694035,0.18375061452388763,-0.19366642832756042,-0.18761901557445526,-0.19015096127986908,0.015858545899391174,0.04466233775019646,0.03654848784208298,0.0074374177493155,0.17319239675998688,1.0690948963165283,0.0,1.0865962505340576,0.41795027256011963,9.941868484020233e-08,1.0,1.0,pretrain,43,19,
1000,0.0035729107912629843,0.17267665266990662,-0.1829081028699875,-0.1824193000793457,-0.18149620294570923,0.015991374850273132,0.027281412854790688,0.0338318832218647,0.005924902856349945,0.18214033544063568,1.0699992179870605,0.0,1.0910701751708984,0.4296875,1.2526288628578186e-07,1.0,1.0,pretrain,47,23,
1100,0.0027619856409728527,0.1647959053516388,-0.1787588894367218,-0.17492133378982544,-0.17809122800827026,0.015751589089632034,0.02585989236831665,0.04874873533844948,0.007822818122804165,0.18873724341392517,1.0764245986938477,0.0,1.0943686962127686,0.4348701238632202,1.21421180665493e-07,1.0,1.0,pretrain,52,3,
1200,0.004451324697583914,0.1716693490743637,-0.1813797950744629,-0.1784793585538864,-0.17210564017295837,0.01852456107735634,0.12137046456336975,0.07801291346549988,0.007090166211128235,0.19401195645332336,1.083245038986206,0.0,1.09700608253479,0.43463197350502014,1.0593794286251068e-07,1.0,1.0,pretrain,56,7,
1300,0.005290977656841278,0.16176721453666687,-0.16546840965747833,-0.1782906949520111,-0.16745513677597046,0.018448255956172943,0.0336783230304718,0.1284353882074356,0.007841361686587334,0.19684816896915436,1.0881109237670898,0.0,1.0984241962432861,0.428236186504364,1.234002411365509e-07,1.0,1.0,pretrain,60,11,
1400,0.003862376557663083,0.16763152182102203,-0.17689915001392365,-0.1771688461303711,-0.17637097835540771,0.014605262316763401,0.016144661232829094,0.02779456414282322,0.007494629826396704,0.19900158047676086,1.0893851518630981,0.0,1.0995008945465088,0.4193384647369385,1.096632331609726e-07,1.0,1.0,pretrain,64,15,
1500,0.004303206689655781,0.17125564813613892,-0.1826833039522171,-0.17943161725997925,-0.1766928881406784,0.01711665466427803,0.08112583309412003,0.041719283908605576,0.004445001948624849,0.19832837581634521,1.0901386737823486,0.0,1.0991642475128174,0.4077402949333191,1.183943822979927e-07,1.0,1.0,pretrain,68,19,
1600,0.004045045003294945,0.1637457311153412,-0.17348143458366394,-0.16748309135437012,-0.17194011807441711,0.015501484274864197,0.033482201397418976,0.05832192674279213,0.005296286661177874,0.20186816155910492,1.092390775680542,0.0,1.1009341478347778,0.39425697922706604,1.1420343071222305e-07,1.0,1.0,pretrain,72,23,
