"stage","pass","position","original_episode"
"selection_fit",1,1,24
"selection_fit",1,2,11
"selection_fit",1,3,6
"selection_fit",1,4,34
"selection_fit",1,5,29
"selection_fit",1,6,23
"selection_fit",1,7,30
"selection_fit",1,8,9
"selection_fit",1,9,15
"selection_fit",1,10,2
"selection_fit",1,11,7
"selection_fit",1,12,28
"selection_fit",1,13,1
"selection_fit",1,14,16
"selection_fit",1,15,26
"selection_fit",1,16,31
"selection_fit",1,17,8
"selection_fit",1,18,27
"selection_fit",1,19,36
"selection_fit",1,20,17
"selection_fit",1,21,21
"selection_fit",1,22,22
"selection_fit",1,23,4
"selection_fit",1,24,32
"selection_fit",1,25,35
"selection_fit",1,26,19
"selection_fit",1,27,10
"selection_fit",1,28,20
"selection_fit",1,29,14
"selection_fit",1,30,25
"selection_fit",1,31,37
"selection_fit",1,32,13
"selection_fit",1,33,18
"selection_fit",1,34,33
"selection_fit",1,35,5
"selection_fit",1,36,3
"selection_fit",1,37,12
"all_history_refit",1,1,60
"all_history_refit",1,2,61
"all_history_refit",1,3,22
"all_history_refit",1,4,50
"all_history_refit",1,5,36
"all_history_refit",1,6,29
"all_history_refit",1,7,55
"all_history_refit",1,8,42
"all_history_refit",1,9,23
"all_history_refit",1,10,30
"all_history_refit",1,11,11
"all_history_refit",1,12,24
"all_history_refit",1,13,58
"all_history_refit",1,14,7
"all_history_refit",1,15,31
"all_history_refit",1,16,51
"all_history_refit",1,17,45
"all_history_refit",1,18,52
"all_history_refit",1,19,19
"all_history_refit",1,20,32
"all_history_refit",1,21,17
"all_history_refit",1,22,57
"all_history_refit",1,23,18
"all_history_refit",1,24,8
"all_history_refit",1,25,38
"all_history_refit",1,26,37
"all_history_refit",1,27,16
"all_history_refit",1,28,28
"all_history_refit",1,29,35
"all_history_refit",1,30,27
"all_history_refit",1,31,5
"all_history_refit",1,32,6
"all_history_refit",1,33,1
"all_history_refit",1,34,39
"all_history_refit",1,35,2
"all_history_refit",1,36,4
"all_history_refit",1,37,20
"all_history_refit",1,38,3
"all_history_refit",1,39,49
"all_history_refit",1,40,43
"all_history_refit",1,41,10
"all_history_refit",1,42,21
"all_history_refit",1,43,26
"all_history_refit",1,44,33
"all_history_refit",1,45,25
"all_history_refit",1,46,46
"all_history_refit",1,47,44
"all_history_refit",1,48,14
"all_history_refit",1,49,59
"all_history_refit",1,50,9
"all_history_refit",1,51,34
"all_history_refit",1,52,48
"all_history_refit",1,53,53
"all_history_refit",1,54,15
"all_history_refit",1,55,13
"all_history_refit",1,56,47
"all_history_refit",1,57,56
"all_history_refit",1,58,12
"all_history_refit",1,59,54
"all_history_refit",1,60,40
"all_history_refit",1,61,41
