update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,critic2_grad_norm,actor_grad_norm,actor_mean_leverage_gate,actor_mean_direction_entropy,actor_leverage_penalty,actor_mean_gross_exposure,actor_mean_max_abs_weight,actor_gate_gross_mae,critic_amp_scale,actor_amp_scale,stage,episode,step,pass
100,0.009643000550568104,0.1922287493944168,-0.20275947451591492,-0.19364874064922333,-0.1972629576921463,0.021444223821163177,0.05859675258398056,0.04656369611620903,0.0093531534075737,0.10209860652685165,1.1452834606170654,0.0,1.0510493516921997,0.24867968261241913,1.1391239240765572e-07,1.0,1.0,pretrain,10,11,
200,0.007136033847928047,0.18655459582805634,-0.18817108869552612,-0.18776923418045044,-0.1883692741394043,0.019144516438245773,0.034626271575689316,0.02369215525686741,0.012233252637088299,0.10493206977844238,1.1476128101348877,0.0,1.0524661540985107,0.23295757174491882,1.148437149822712e-07,1.0,1.0,pretrain,14,15,
300,0.007213644217699766,0.18463532626628876,-0.19085589051246643,-0.1885567307472229,-0.19024601578712463,0.019491277635097504,0.03555213660001755,0.02934330515563488,0.01741916500031948,0.10779260098934174,1.1480121612548828,0.0,1.0538963079452515,0.23221340775489807,1.0948861017823219e-07,1.0,1.0,pretrain,18,19,
400,0.005573165602982044,0.18585748970508575,-0.2022174894809723,-0.18958431482315063,-0.1933787614107132,0.023394174873828888,0.10238070040941238,0.04370320960879326,0.016382861882448196,0.11345390975475311,1.1421220302581787,0.0,1.0567270517349243,0.2731788158416748,1.0844087228178978e-07,1.0,1.0,pretrain,22,23,
500,0.006317082792520523,0.1771700382232666,-0.1958579421043396,-0.2027573585510254,-0.20292171835899353,0.01878032647073269,0.09657349437475204,0.02395663969218731,0.018196258693933487,0.12214528024196625,1.1317737102508545,0.0,1.0610727071762085,0.3169889450073242,1.1024530977010727e-07,1.0,1.0,pretrain,27,3,
600,0.007157419808208942,0.17580024898052216,-0.1935192048549652,-0.19198083877563477,-0.19693678617477417,0.018463755026459694,0.0815068706870079,0.061741795390844345,0.017738794907927513,0.13505864143371582,1.11966872215271,0.0,1.067529320716858,0.35414665937423706,1.0407529771327972e-07,1.0,1.0,pretrain,31,7,
700,0.004771264735609293,0.16588081419467926,-0.1835598647594452,-0.19432419538497925,-0.19148893654346466,0.021234003826975822,0.11635356396436691,0.038986802101135254,0.015039628371596336,0.1509058177471161,1.1092332601547241,0.0,1.0754529237747192,0.3831014037132263,1.1606607586145401e-07,1.0,1.0,pretrain,35,11,
800,0.006503397598862648,0.16121460497379303,-0.1818418949842453,-0.19261446595191956,-0.1778281182050705,0.020503155887126923,0.05670653283596039,0.1737472265958786,0.0136336050927639,0.16830095648765564,1.100346326828003,0.0,1.0841505527496338,0.4049239158630371,1.1944212019443512e-07,1.0,1.0,pretrain,39,15,
900,0.007536173798143864,0.1606946885585785,-0.17005297541618347,-0.16695508360862732,-0.1819579303264618,0.02275741472840309,0.15265414118766785,0.17358148097991943,0.01186339184641838,0.18807610869407654,1.092071294784546,0.0,1.0940381288528442,0.4237307906150818,1.1140946298837662e-07,1.0,1.0,pretrain,43,19,
1000,0.004006479866802692,0.16310270130634308,-0.17665109038352966,-0.17408257722854614,-0.17938686907291412,0.020147893577814102,0.044707849621772766,0.06472824513912201,0.0077827624045312405,0.20928385853767395,1.0863012075424194,0.0,1.1046419143676758,0.43657130002975464,1.1222437024116516e-07,1.0,1.0,pretrain,47,23,
1100,0.0047840457409620285,0.17804384231567383,-0.18976052105426788,-0.18854011595249176,-0.17718224227428436,0.02205693908035755,0.19363994896411896,0.14346769452095032,0.008466026745736599,0.23383624851703644,1.0809427499771118,0.0,1.1169180870056152,0.450019508600235,1.1560041457414627e-07,1.0,1.0,pretrain,52,3,
1200,0.004683355335146189,0.15460409224033356,-0.16526326537132263,-0.17123191058635712,-0.17450198531150818,0.018309328705072403,0.12592622637748718,0.06025966256856918,0.008065995760262012,0.26376181840896606,1.074226975440979,0.0,1.1318809986114502,0.46173155307769775,1.0104849934577942e-07,1.0,1.0,pretrain,56,7,
