"stage","pass","position","original_episode"
"selection_fit",1,1,33
"selection_fit",1,2,6
"selection_fit",1,3,10
"selection_fit",1,4,35
"selection_fit",1,5,9
"selection_fit",1,6,30
"selection_fit",1,7,15
"selection_fit",1,8,34
"selection_fit",1,9,32
"selection_fit",1,10,17
"selection_fit",1,11,37
"selection_fit",1,12,1
"selection_fit",1,13,11
"selection_fit",1,14,27
"selection_fit",1,15,22
"selection_fit",1,16,8
"selection_fit",1,17,36
"selection_fit",1,18,20
"selection_fit",1,19,25
"selection_fit",1,20,28
"selection_fit",1,21,4
"selection_fit",1,22,13
"selection_fit",1,23,31
"selection_fit",1,24,19
"selection_fit",1,25,23
"selection_fit",1,26,21
"selection_fit",1,27,16
"selection_fit",1,28,14
"selection_fit",1,29,26
"selection_fit",1,30,5
"selection_fit",1,31,24
"selection_fit",1,32,7
"selection_fit",1,33,18
"selection_fit",1,34,2
"selection_fit",1,35,12
"selection_fit",1,36,29
"selection_fit",1,37,3
"all_history_refit",1,1,28
"all_history_refit",1,2,21
"all_history_refit",1,3,3
"all_history_refit",1,4,22
"all_history_refit",1,5,8
"all_history_refit",1,6,16
"all_history_refit",1,7,10
"all_history_refit",1,8,9
"all_history_refit",1,9,30
"all_history_refit",1,10,14
"all_history_refit",1,11,55
"all_history_refit",1,12,6
"all_history_refit",1,13,42
"all_history_refit",1,14,4
"all_history_refit",1,15,27
"all_history_refit",1,16,44
"all_history_refit",1,17,32
"all_history_refit",1,18,57
"all_history_refit",1,19,29
"all_history_refit",1,20,20
"all_history_refit",1,21,48
"all_history_refit",1,22,35
"all_history_refit",1,23,2
"all_history_refit",1,24,46
"all_history_refit",1,25,11
"all_history_refit",1,26,61
"all_history_refit",1,27,15
"all_history_refit",1,28,13
"all_history_refit",1,29,41
"all_history_refit",1,30,5
"all_history_refit",1,31,51
"all_history_refit",1,32,59
"all_history_refit",1,33,43
"all_history_refit",1,34,31
"all_history_refit",1,35,17
"all_history_refit",1,36,40
"all_history_refit",1,37,45
"all_history_refit",1,38,53
"all_history_refit",1,39,38
"all_history_refit",1,40,34
"all_history_refit",1,41,36
"all_history_refit",1,42,1
"all_history_refit",1,43,12
"all_history_refit",1,44,50
"all_history_refit",1,45,33
"all_history_refit",1,46,49
"all_history_refit",1,47,7
"all_history_refit",1,48,19
"all_history_refit",1,49,23
"all_history_refit",1,50,25
"all_history_refit",1,51,47
"all_history_refit",1,52,60
"all_history_refit",1,53,58
"all_history_refit",1,54,56
"all_history_refit",1,55,18
"all_history_refit",1,56,52
"all_history_refit",1,57,37
"all_history_refit",1,58,26
"all_history_refit",1,59,24
"all_history_refit",1,60,54
"all_history_refit",1,61,39
