episode,step,reward,leverage_gate,gross_exposure,turnover,gate_gross_error,position_limit_violation,at_position_cap,direction_entropy,normalized_direction_entropy,effective_positions,long_hhi,short_hhi,dominant_long_asset
1,1,0.007110708336849692,0.7884405255317688,1.394220232963562,1.4878273201840264,2.9802322387695312e-08,0.0,False,0.9146678447723389,0.7944703955179339,3.4376909732818604,0.3809225261211395,0.5035073757171631,5
1,2,0.012416701359328328,0.7791142463684082,1.389557123184204,0.3853267750569752,0.0,0.0,False,0.9060499668121338,0.7869850018302684,3.386955499649048,0.38606613874435425,0.5003358125686646,5
1,3,0.0024571078752467423,0.8224066495895386,1.411203384399414,0.9943878570837634,5.960464477539063e-08,0.0,False,1.0399377346038818,0.9032784393228687,4.249395370483398,0.3078514635562897,0.501495361328125,7
1,4,-0.003972377684361795,0.816023588180542,1.4080119132995605,0.6644323957817895,1.1920928955078125e-07,0.0,False,1.0394995212554932,0.9028978120446656,4.222134590148926,0.3095521330833435,0.5000770092010498,7
1,5,0.024297380750711764,0.7974219918251038,1.3987109661102295,0.1739200460059303,2.9802322387695312e-08,0.0,False,1.0317224264144897,0.8961427132952935,4.146737098693848,0.314164936542511,0.5001965761184692,7
1,6,-0.017478219603343774,0.7921922206878662,1.3960962295532227,0.5898239463567734,1.1920928955078125e-07,0.0,False,0.9792606234550476,0.8505749702233306,3.860840320587158,0.33783379197120667,0.508244514465332,7
1,7,0.03558645982055808,0.7952789068222046,1.397639513015747,0.5195061638951302,5.960464477539063e-08,0.0,False,1.028799295425415,0.8936037139784224,4.133611679077148,0.3150630593299866,0.5000144243240356,7
1,8,0.0517389029474093,0.7927590012550354,1.3963795900344849,0.6190373854977744,8.940696716308594e-08,0.0,False,1.0373857021331787,0.90106177208354,4.188445568084717,0.31045740842819214,0.504746675491333,7
1,9,0.05608688474242163,0.7630866169929504,1.3815433979034424,0.8473472659076964,8.940696716308594e-08,0.0,False,1.0076664686203003,0.8752479738414655,4.020215034484863,0.32199519872665405,0.5000075101852417,7
1,10,0.027302994285993344,0.7623037099838257,1.3811519145965576,0.2859274755631175,5.960464477539063e-08,0.0,False,0.9344529509544373,0.8116555203954443,3.6937882900238037,0.3514949083328247,0.5009859204292297,7
1,11,0.007748404544439699,0.7426159977912903,1.3713080883026123,0.4251769914158753,8.940696716308594e-08,0.0,False,0.9561672806739807,0.8305163475462953,3.633608341217041,0.35580599308013916,0.5031538009643555,7
1,12,-0.006326348145689392,0.7869253158569336,1.3934626579284668,0.6755654811859131,0.0,0.0,False,1.0070635080337524,0.8747242489303797,4.0383076667785645,0.32222193479537964,0.5000717043876648,7
1,13,0.02435721894399164,0.7782312035560608,1.389115571975708,0.5296948839511191,2.9802322387695312e-08,0.0,False,0.9973129630088806,0.8662550331306776,3.9222264289855957,0.33146771788597107,0.5014776587486267,7
1,14,0.008371184524986384,0.7941286563873291,1.397064208984375,0.5058323027832167,1.1920928955078125e-07,0.0,False,1.0179893970489502,0.8842143555487552,4.091184139251709,0.3183903098106384,0.500081479549408,7
1,15,0.033592510004090186,0.7978610992431641,1.398930549621582,0.14438286157591007,0.0,0.0,False,0.9931886196136475,0.8626726739746299,4.016844272613525,0.3248025178909302,0.5001997351646423,7
1,16,-0.008847485994745951,0.8013858199119568,1.4006929397583008,0.7704655288585596,2.9802322387695312e-08,0.0,False,1.0060317516326904,0.8738280767070805,3.987368583679199,0.3275644779205322,0.5001087188720703,7
1,17,-0.02035882712257294,0.8054885268211365,1.4027442932128906,0.7504622553076065,2.9802322387695312e-08,0.0,False,0.9953283667564392,0.8645312347281953,3.9928393363952637,0.32738202810287476,0.5005152225494385,7
1,18,0.001399315932031838,0.7904546856880188,1.3952274322509766,0.5081142698015488,8.940696716308594e-08,0.0,False,1.0027928352355957,0.8710147896698721,3.9878642559051514,0.3267289698123932,0.5000002980232239,7
1,19,0.01021440828124738,0.7852239608764648,1.3926119804382324,0.9097132406064443,0.0,0.0,False,0.9693081378936768,0.8419303511022803,3.847167730331421,0.33844858407974243,0.5120618939399719,7
1,20,-0.009542540702488125,0.800450325012207,1.4002251625061035,0.42413986900023043,0.0,0.0,False,0.9636985063552856,0.8370578870570129,3.926240921020508,0.33272412419319153,0.5032610893249512,7
1,21,-0.0015077645974942086,0.8210718035697937,1.4105358123779297,0.525685123034886,8.940696716308594e-08,0.0,False,0.9329615831375122,0.8103601347686871,3.7485833168029785,0.3502740263938904,0.5204854011535645,7
1,22,-0.025818859092695805,0.8135313391685486,1.4067656993865967,0.38297663309744434,2.9802322387695312e-08,0.0,False,0.9712486267089844,0.8436158382716465,3.9889512062072754,0.3281606137752533,0.5052272081375122,7
1,23,0.025746733898820685,0.7961185574531555,1.3980592489242554,0.2424440224255834,2.9802322387695312e-08,0.0,False,0.9900501370429993,0.8599466226506658,4.007423400878906,0.3254455327987671,0.5011849999427795,7
1,24,-0.0031099864976004417,0.80069500207901,1.4003474712371826,0.7498761319688387,2.9802322387695312e-08,0.0,False,1.0368404388427734,0.9005881624071252,4.259152889251709,0.3053114414215088,0.5150572061538696,7
2,1,0.020642066533201612,0.7919797301292419,1.395990014076233,0.9674184726817268,1.4901161193847656e-07,0.0,False,1.0937950611114502,0.9500583187474659,5.466240882873535,0.23371213674545288,0.5380250215530396,5
2,2,0.002117109168755382,0.8023170828819275,1.4011585712432861,0.7917836968387876,2.9802322387695312e-08,0.0,False,1.0538737773895264,0.9153831322856147,4.501059532165527,0.28862109780311584,0.5010502934455872,7
2,3,-0.01067427034401226,0.7735917568206787,1.386795997619629,0.5667429566383362,1.1920928955078125e-07,0.0,False,1.0058386325836182,0.8736603356323556,4.051014423370361,0.3202080726623535,0.5001260042190552,7
2,4,0.015740335973072082,0.8047889471054077,1.4023945331573486,0.5398489864809173,5.960464477539063e-08,0.0,False,1.0047751665115356,0.872736620738762,4.068900108337402,0.3209643065929413,0.5000100135803223,7
2,5,0.024307648880961746,0.8093212246894836,1.404660701751709,0.07579469467912395,8.940696716308594e-08,0.0,False,1.0118898153305054,0.8789163261842781,4.099452495574951,0.31878238916397095,0.5000302791595459,7
2,6,-0.02025244265457459,0.7761420011520386,1.388071060180664,0.78182743702616,5.960464477539063e-08,0.0,False,0.9755308032035828,0.8473352895159263,3.8015832901000977,0.34227579832077026,0.5003001689910889,7
2,7,0.030416608956511975,0.796984076499939,1.3984920978546143,1.3728175280349595,5.960464477539063e-08,0.0,False,0.9256612658500671,0.8040191597405264,3.510099172592163,0.37331634759902954,0.5110054016113281,7
2,8,0.013463056715278771,0.7947225570678711,1.3973612785339355,1.1268049648829868,0.0,0.0,False,0.9816864132881165,0.8526819845008483,3.87483549118042,0.3369775116443634,0.5001205801963806,7
2,9,0.01616379642675945,0.8165264129638672,1.4082632064819336,0.9947185133184705,0.0,0.0,False,1.0194039344787598,0.885443007149179,4.1126790046691895,0.3182092010974884,0.5000109076499939,7
2,10,0.0005132924058884433,0.8052753210067749,1.4026377201080322,0.46891557957444885,5.960464477539063e-08,0.0,False,0.999957799911499,0.8685523092753601,3.936330556869507,0.3322737514972687,0.5003106594085693,7
2,11,-0.05470224889189925,0.8083853721618652,1.4041926860809326,0.6085691239152635,0.0,0.0,False,1.025721788406372,0.8909306253456446,4.153063774108887,0.3144214451313019,0.5000011324882507,7
2,12,0.03520649558855588,0.8084624409675598,1.404231309890747,0.9073654530303819,8.940696716308594e-08,0.0,False,0.877832293510437,0.7624754422161172,3.2692131996154785,0.40295127034187317,0.5107511878013611,7
2,13,-0.01346693054906122,0.8054945468902588,1.4027472734451294,1.0241251470787183,0.0,0.0,False,1.033168077468872,0.8973983898466452,4.166813850402832,0.31309354305267334,0.5016824007034302,7
2,14,0.008115447083674013,0.7927868962287903,1.3963935375213623,0.29327494757516037,8.940696716308594e-08,0.0,False,1.0227382183074951,0.888339129285017,4.088263988494873,0.31853416562080383,0.5000377893447876,7
2,15,0.015360983450575844,0.779024600982666,1.389512300491333,0.0923976919480731,0.0,0.0,False,1.007047176361084,0.8747100634197393,3.981706380844116,0.326414555311203,0.500022292137146,7
2,16,0.03729354401149778,0.7658932209014893,1.382946491241455,0.6234830894640515,1.1920928955078125e-07,0.0,False,0.9201105833053589,0.7991978981405994,3.4483847618103027,0.3776819109916687,0.5034877061843872,7
2,17,0.01614929639859492,0.7933646440505981,1.3966823816299438,0.21799736789294655,5.960464477539063e-08,0.0,False,0.9684234261512756,0.8411619002466807,3.8002769947052,0.34373989701271057,0.5005826950073242,7
