update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,critic2_grad_norm,actor_grad_norm,actor_mean_leverage_gate,actor_mean_direction_entropy,actor_leverage_penalty,actor_mean_gross_exposure,actor_mean_max_abs_weight,actor_gate_gross_mae,critic_amp_scale,actor_amp_scale,stage,episode,step,pass
100,0.008599348366260529,-0.05626814812421799,0.04410485923290253,0.04330763593316078,0.05494340881705284,0.016417186707258224,0.12158757448196411,0.13277551531791687,0.02916920930147171,0.10261261463165283,1.149192214012146,0.0,1.0513062477111816,0.23138639330863953,1.1152587831020355e-07,1.0,1.0,pretrain,10,11,
200,0.0062597328796982765,-0.06166062504053116,0.044552937150001526,0.042382098734378815,0.05189428851008415,0.01678670383989811,0.07885249704122543,0.10726875066757202,0.011713703162968159,0.10524210333824158,1.146097183227539,0.0,1.0526210069656372,0.25678959488868713,1.1239899322390556e-07,1.0,1.0,pretrain,14,15,
300,0.008308619260787964,-0.048083044588565826,0.026936853304505348,0.035963915288448334,0.04116892069578171,0.020209047943353653,0.15585246682167053,0.06859363615512848,0.0074148778803646564,0.10920538753271103,1.1436712741851807,0.0,1.0546027421951294,0.2720412313938141,1.1094380170106888e-07,1.0,1.0,pretrain,18,19,
400,0.005586881190538406,-0.06610362231731415,0.05132444202899933,0.0531923770904541,0.045822784304618835,0.015593227930366993,0.05751901865005493,0.07696827501058578,0.010779199190437794,0.11439639329910278,1.140737533569336,0.0,1.057198166847229,0.2901325225830078,1.2118835002183914e-07,1.0,1.0,pretrain,22,23,
500,0.004242347087711096,-0.06608518213033676,0.053439412266016006,0.060957107692956924,0.058329857885837555,0.018651925027370453,0.05532239004969597,0.03511645644903183,0.011976368725299835,0.12072603404521942,1.1374536752700806,0.0,1.0603630542755127,0.30236709117889404,1.1263182386755943e-07,1.0,1.0,pretrain,27,3,
600,0.004380624741315842,-0.08124270290136337,0.06475766003131866,0.06367848068475723,0.05878638103604317,0.01611337810754776,0.06320509314537048,0.0549672469496727,0.009763825684785843,0.12842267751693726,1.1328270435333252,0.0,1.064211368560791,0.31387031078338623,1.0879011824727058e-07,1.0,1.0,pretrain,31,7,
700,0.005133735481649637,-0.07233545184135437,0.05699649825692177,0.057156868278980255,0.06007326766848564,0.012762710452079773,0.04362676665186882,0.036848895251750946,0.00955260917544365,0.1373215615749359,1.128991961479187,0.0,1.0686607360839844,0.31966346502304077,1.0419171303510666e-07,1.0,1.0,pretrain,35,11,
800,0.005553727503865957,-0.08017246425151825,0.05851983651518822,0.05526527389883995,0.0620383620262146,0.014574071392416954,0.04525642469525337,0.07813326269388199,0.0085824029520154,0.14878347516059875,1.1242942810058594,0.0,1.0743918418884277,0.3235318660736084,1.2386590242385864e-07,1.0,1.0,pretrain,39,15,
900,0.004830440506339073,-0.09158382564783096,0.07426336407661438,0.07500049471855164,0.06297066062688828,0.011901222169399261,0.12425407022237778,0.14405196905136108,0.008798477239906788,0.1623530238866806,1.1205639839172363,0.0,1.081176519393921,0.3238423466682434,1.2014061212539673e-07,1.0,1.0,pretrain,43,19,
1000,0.0033587110228836536,-0.06900797039270401,0.05268034338951111,0.05130466818809509,0.05663976073265076,0.013798331841826439,0.048357848078012466,0.07143842428922653,0.008184072561562061,0.18070869147777557,1.115054726600647,0.0,1.0903544425964355,0.3313148617744446,1.1688098311424255e-07,1.0,1.0,pretrain,47,23,
