update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,critic2_grad_norm,actor_grad_norm,actor_mean_leverage_gate,actor_mean_direction_entropy,actor_leverage_penalty,actor_mean_gross_exposure,actor_mean_max_abs_weight,actor_gate_gross_mae,critic_amp_scale,actor_amp_scale,stage,episode,step,pass
100,0.0015622765058651567,-0.048799481242895126,0.03717293590307236,0.03466995060443878,0.03529474511742592,0.014768462628126144,0.018925238400697708,0.01126045547425747,0.008587369695305824,0.10136732459068298,1.1491649150848389,0.0,1.0506837368011475,0.22819966077804565,1.1653173714876175e-07,1.0,1.0,pretrain,10,11,
200,0.0012277147034183145,-0.04866691678762436,0.03747643530368805,0.030393006280064583,0.03240266442298889,0.015592014417052269,0.044827625155448914,0.025897806510329247,0.0068336669355630875,0.10464953631162643,1.1454088687896729,0.0,1.0523247718811035,0.2407929003238678,1.050066202878952e-07,1.0,1.0,pretrain,14,15,
300,0.0013021392514929175,-0.044456928968429565,0.03553753346204758,0.03621723875403404,0.03494838997721672,0.013354618102312088,0.011486058123409748,0.020780516788363457,0.007728343363851309,0.10942283272743225,1.1398530006408691,0.0,1.0547113418579102,0.2589707374572754,1.0884832590818405e-07,1.0,1.0,pretrain,18,19,
400,0.0011693509295582771,-0.046882264316082,0.03507895767688751,0.03761705011129379,0.036600105464458466,0.012433604337275028,0.01568111777305603,0.016355592757463455,0.007763973902910948,0.11538879573345184,1.1326472759246826,0.0,1.057694435119629,0.2893284857273102,1.0931398719549179e-07,1.0,1.0,pretrain,22,23,
500,0.0011837537167593837,-0.04557868465781212,0.03765448182821274,0.03645659238100052,0.036767106503248215,0.011847155168652534,0.010032394900918007,0.012229286134243011,0.006710355635732412,0.12202566862106323,1.1245286464691162,0.0,1.061012864112854,0.3146458864212036,1.09837856143713e-07,1.0,1.0,pretrain,27,3,
600,0.0012807012535631657,-0.04624978080391884,0.03423113375902176,0.03434305638074875,0.03837518021464348,0.010541096329689026,0.03735547885298729,0.0537959560751915,0.0039879800751805305,0.13084904849529266,1.1176841259002686,0.0,1.0654245615005493,0.33381253480911255,1.0686926543712616e-07,1.0,1.0,pretrain,31,7,
700,0.000729602063074708,-0.05018286406993866,0.04244418069720268,0.034236691892147064,0.038074590265750885,0.011764217168092728,0.040551941841840744,0.048616133630275726,0.004016011022031307,0.14200720191001892,1.1132168769836426,0.0,1.0710035562515259,0.3428437113761902,1.2281816452741623e-07,1.0,1.0,pretrain,35,11,
800,0.0007369195809587836,-0.04643281176686287,0.03255811333656311,0.0341162234544754,0.034311920404434204,0.010510570369660854,0.020354747772216797,0.00813095923513174,0.0033781363163143396,0.15477058291435242,1.1122578382492065,0.0,1.0773853063583374,0.3469794988632202,1.1688098311424255e-07,1.0,1.0,pretrain,39,15,
900,0.0006326420698314905,-0.049249500036239624,0.033620916306972504,0.03964228928089142,0.03805462643504143,0.009836480021476746,0.04505523666739464,0.019976753741502762,0.004937870893627405,0.1671697497367859,1.11397123336792,0.0,1.0835847854614258,0.33847612142562866,1.0686926543712616e-07,1.0,1.0,pretrain,43,19,
1000,0.0006947173969820142,-0.04917088896036148,0.0375773161649704,0.038127876818180084,0.03727613389492035,0.00892168190330267,0.008393199183046818,0.016101431101560593,0.0053680334240198135,0.1826963871717453,1.1178951263427734,0.0,1.0913482904434204,0.328853040933609,1.1944212019443512e-07,1.0,1.0,pretrain,47,23,
