stage,pass,episode,reward,noise,terminal_wealth,mean_turnover,q95_turnover,mean_cvar,mean_gross_exposure,fraction_at_gross_cap,mean_short_notional,max_abs_weight,mean_leverage_gate,q95_leverage_gate,std_leverage_gate,mean_effective_leverage,gate_gross_mae,fraction_at_position_cap,mean_direction_entropy,total_actions,update_count
pretrain,,1,-0.17707009315154015,0.15,92633.34768853644,1.078454763788679,1.490231757439272,0.08128770953942697,1.23509950871535,0.0,0.11754975435767501,0.386190798665796,0.47019899512330693,0.6558659344911575,0.14910276842973386,0.47019901743070003,4.891660946674629e-08,0.0,1.13040030002594,24,0
pretrain,,2,0.04295022277162753,0.1497,115995.93110851278,0.8613767475890927,1.3311414208049728,0.07912547679866784,1.2434344918666673,0.0,0.1217172459333337,0.39621430954762865,0.4868689328432083,0.8435910463333129,0.21737986197606704,0.4868689837333347,6.960527526578275e-08,0.0,1.1314055075248082,48,0
pretrain,,3,-0.13777072974167015,0.1494006,96444.99958668915,1.1174046895146978,1.6185848699794838,0.08409194879110478,1.2904973148944832,0.0,0.1452486574472416,0.41755923362714903,0.5809945917377869,0.8839362889528274,0.2243892083112144,0.5809946297889664,4.816268169468193e-08,0.0,1.1307717710733414,72,0
pretrain,,4,-0.2273980735751411,0.1491017988,89233.20064474436,0.9524985281118,1.4644189682285484,0.08894912900022944,1.2592362952529497,0.0,0.12961814762647486,0.3688778004476002,0.518472568752865,0.7667874991893768,0.20928006830717202,0.5184725905058994,4.543523707267738e-08,0.0,1.1324177136023839,96,0
pretrain,,5,-0.14735163333407492,0.1488035952024,95391.62192718175,1.0441137533289904,1.496674946495251,0.08253461741596982,1.2568600984578508,0.0,0.12843004922892545,0.3884596814002309,0.5137201795975367,0.8687281191349028,0.20783975191159237,0.5137201969157017,5.4925857547368416e-08,0.0,1.1354069511095684,120,0
pretrain,,6,0.09754270373507659,0.1485059880119952,125234.9122718083,0.987157085807187,1.3639499678683173,0.0866315955791835,1.2516780730026464,0.0,0.1258390365013232,0.4145910676036562,0.5033561158925295,0.8654193580150603,0.2273487779127496,0.5033561460052928,4.8827912102478166e-08,0.0,1.133144165078799,144,17
pretrain,,7,0.34051497126369884,0.14820897603597122,180764.27591885027,1.057086431213262,1.4561244941107718,0.08856531340418212,1.2585411208094142,0.0,0.1292705604047071,0.42081361370427267,0.5170822169942161,0.8932639360427855,0.26714553985787687,0.5170822416188283,4.992554225591306e-08,0.0,1.1299235572417576,168,41
pretrain,,8,0.03231609998116616,0.14791255808389928,115292.54426963715,0.9535699517008208,1.4277817172911804,0.08360427059131974,1.2423878450257082,0.0,0.12119392251285416,0.3991241774388722,0.4847756661474705,0.8535150557756424,0.2219134651815278,0.4847756900514166,3.9958173270182584e-08,0.0,1.13444089392821,192,65
pretrain,,9,0.133186455440253,0.14761673296773145,129742.4939530713,1.0509765570213205,1.3901922566115783,0.08004670561771281,1.2520781472059233,0.0,0.12603907360296165,0.3896903635135719,0.5041562753419081,0.7578107237815856,0.1954479578966583,0.5041562944118465,4.3284325364674934e-08,0.0,1.1292672455310822,216,89
pretrain,,10,0.0007141311196865244,0.14732149950179602,110980.47039078396,1.0520208699085423,1.4979515671624322,0.08185536116410941,1.2646266457159072,0.0,0.13231332285795364,0.36773922161332195,0.5292532586803039,0.8196662545204162,0.24228347536823788,0.5292532914318144,4.800746124707563e-08,0.0,1.127048189441363,240,113
