stage,pass,episode,reward,noise,terminal_wealth,mean_turnover,q95_turnover,mean_cvar,mean_gross_exposure,fraction_at_gross_cap,mean_short_notional,max_abs_weight,mean_leverage_gate,q95_leverage_gate,std_leverage_gate,mean_effective_leverage,gate_gross_mae,fraction_at_position_cap,mean_direction_entropy,total_actions,update_count
pretrain,,1,-0.13040418938410428,0.15,97309.31550218975,1.0694052945952095,1.501092884748387,0.08562778957469443,1.2592328223732434,0.0,0.12961641118662168,0.4281048817293985,0.5184656359876195,0.8408163160085678,0.19682501553858542,0.5184656447464867,4.632221091889951e-08,0.0,1.1289575447638829,24,0
pretrain,,2,0.010779555497908442,0.14702685651,112689.03118626268,1.140944016064475,1.5170366275524663,0.08485219161525336,1.280044705983961,0.0,0.1400223529919805,0.4143036561352866,0.5600893891726931,0.9119820833206176,0.23259928579806594,0.5600894119679218,6.909526525008165e-08,0.0,1.128153036038081,48,0
pretrain,,3,-0.2049519053727867,0.14411264356808084,90706.71581464795,0.890202642360436,1.3250875611393875,0.08541475280586434,1.2496253176414893,0.0,0.12481265882074478,0.4034419661121709,0.49925063240031403,0.8328267037868498,0.19991695757542624,0.4992506352829791,4.013556812824485e-08,0.0,1.1288344164689381,72,0
pretrain,,4,-0.34662011136225346,0.14125619311440663,80059.5822853255,1.2002631481913493,1.6902358893649634,0.08129199309799556,1.2822302909279688,0.0,0.1411151454639843,0.40371365206582205,0.564460568750898,0.8353912055492401,0.22360019251036084,0.5644605818559372,6.113467472997532e-08,0.0,1.1286449482043583,96,0
pretrain,,5,-0.1691313544695933,0.13845636024120475,94329.36722233966,0.44424306382726897,0.7855129775320814,0.09084676004341093,1.0846798138781673,0.0,0.042339906939083634,0.31779054924845695,0.16935964456448951,0.5205160364508626,0.15976382113685286,0.1693596277563345,3.93816402636619e-08,0.0,1.1467211693525314,120,0
pretrain,,6,0.016140337348551505,0.13571202273386987,114146.5190898347,0.23665820499741094,0.5486348031052285,0.08982720821355332,1.0501744900053989,0.0,0.025087245002699415,0.25113537082714693,0.10034895408898592,0.11709047406911849,0.01128148667503233,0.1003489800107976,4.9027481278477815e-08,0.0,1.1498038272062938,144,17
pretrain,,7,0.2826865060959754,0.1330220806211636,163798.41043117625,0.3034710799459433,0.477894062609547,0.08900579904011197,1.0492511502511446,0.0,0.02462557512557224,0.24678396619856358,0.09850227274000645,0.12613129466772077,0.016661493938451406,0.09850230050228896,4.931574774473072e-08,0.0,1.1494230180978775,168,41
pretrain,,8,-0.04130451902180411,0.1303854557343298,106637.0325926704,0.3029318614909997,0.48646959154162916,0.08628665909462256,1.0500886992750955,0.0,0.025044349637547786,0.24829348056976283,0.10017738305032253,0.11305110752582549,0.008376910524160557,0.10017739855019107,4.5612631819717343e-08,0.0,1.148898442586263,192,65
pretrain,,9,0.1251009483039374,0.12780109127494843,129171.21560366012,0.41272392787572104,0.8278693389563727,0.0839439729745615,1.0513972836834866,0.0,0.025698641841743336,0.25157412394349066,0.10279454383999109,0.12462718114256857,0.012203556390382194,0.10279456736697329,5.492585758437585e-08,0.0,1.1490386972824733,216,89
pretrain,,10,0.1448428834683334,0.12526795139135502,132308.96657663435,0.3474826196320655,0.5998085794278925,0.082792035245684,1.0503358348450136,0.0,0.025167917422506802,0.2535962805684123,0.10067166574299335,0.11694963835179806,0.012164169641746101,0.10067166969002711,4.825137916997235e-08,0.0,1.1488230874141057,240,113
