episode,step,reward,leverage_gate,gross_exposure,turnover,gate_gross_error,position_limit_violation,at_position_cap,direction_entropy,normalized_direction_entropy,effective_positions,long_hhi,short_hhi,dominant_long_asset
1,1,-0.007034706266684611,0.7644806504249573,1.3822402954101562,1.1601757981947491,2.9802322387695312e-08,0.0,False,1.031040906906128,0.8955507529717115,4.296928882598877,0.3003651797771454,0.5062602758407593,2
1,2,0.0407711186455512,0.7732570767402649,1.3866286277770996,0.447170240538461,8.940696716308594e-08,0.0,False,1.0122621059417725,0.8792396937005534,4.1854963302612305,0.30940932035446167,0.5026127696037292,2
1,3,0.005272559521868216,0.8011385798454285,1.4005693197250366,0.3907032577054842,2.9802322387695312e-08,0.0,False,0.9849608540534973,0.8555261276122962,3.9156694412231445,0.33376237750053406,0.5014292597770691,2
1,4,0.00036900458746393344,0.7985326051712036,1.399266242980957,0.28405051039797913,5.960464477539063e-08,0.0,False,0.9699395895004272,0.8424788229990817,4.005608081817627,0.32573074102401733,0.5027339458465576,2
1,5,0.027785256148715954,0.812632143497467,1.4063161611557007,0.4477463673268046,8.940696716308594e-08,0.0,False,1.0213136672973633,0.8871017799992371,4.441524505615234,0.29325568675994873,0.5031585693359375,2
1,6,-0.0018192285543922899,0.8052955865859985,1.4026477336883545,0.6703003368207388,5.960464477539063e-08,0.0,False,0.96668541431427,0.8396522823460926,3.8810431957244873,0.33677852153778076,0.5156317949295044,2
1,7,0.03692348115407914,0.8096432089805603,1.4048216342926025,0.5266428068280221,2.9802322387695312e-08,0.0,False,0.9190437197685242,0.7982712322466172,3.55678129196167,0.3695695698261261,0.5013830661773682,7
1,8,0.04657636334859169,0.8097580671310425,1.404879093170166,0.24396916372435443,5.960464477539063e-08,0.0,False,0.9715158939361572,0.843847983635556,4.086669445037842,0.31984055042266846,0.5005168914794922,2
1,9,0.0048453808366760165,0.808020293712616,1.4040101766586304,0.5364670875881399,2.9802322387695312e-08,0.0,False,1.054875135421753,0.9162529008212257,4.97730016708374,0.2599940001964569,0.5000103116035461,2
1,10,-0.00011321168954647005,0.8182267546653748,1.4091134071350098,0.33475858292409355,2.9802322387695312e-08,0.0,False,1.0664114952087402,0.926273255614704,5.290033340454102,0.2441364824771881,0.5046422481536865,2
1,11,0.04207113566503049,0.8133870363235474,1.4066935777664185,0.5004709565213749,5.960464477539063e-08,0.0,False,1.0542192459106445,0.9156832024304005,5.047972202301025,0.25629010796546936,0.5048905611038208,2
1,12,-0.006864061856329481,0.7983413338661194,1.3991706371307373,0.5767468480127198,2.9802322387695312e-08,0.0,False,1.0096744298934937,0.876992066843112,4.504727363586426,0.28804293274879456,0.5042865872383118,7
1,13,0.015255195138333648,0.7867844104766846,1.3933922052383423,0.8438638736094748,0.0,0.0,False,0.8856295347213745,0.7692480398800747,3.373199701309204,0.38840949535369873,0.5000008940696716,7
1,14,0.02251488970074648,0.7994343042373657,1.399717092514038,0.15781372971832752,5.960464477539063e-08,0.0,False,0.9114013910293579,0.7916331898459961,3.63985013961792,0.3600040674209595,0.50026935338974,2
1,15,0.029200968747427513,0.8076583743095398,1.4038290977478027,0.45606245393199585,8.940696716308594e-08,0.0,False,0.8755216598510742,0.7604684513201948,3.27274227142334,0.40272003412246704,0.5003218650817871,2
1,16,-0.018587934008750494,0.7905548810958862,1.3952773809432983,0.0844841580837965,5.960464477539063e-08,0.0,False,0.8740415573120117,0.7591828505894631,3.2916955947875977,0.39869433641433716,0.5008761286735535,7
1,17,-0.014488663151118061,0.8020393252372742,1.4010196924209595,0.08437263646296103,2.9802322387695312e-08,0.0,False,0.8518841862678528,0.7399372026335409,3.14701509475708,0.41876545548439026,0.5020678043365479,7
1,18,0.007952335864572372,0.7739130258560181,1.3869564533233643,0.08444326264517649,5.960464477539063e-08,0.0,False,0.8540624380111694,0.741829208058178,3.10627818107605,0.42162126302719116,0.5001968741416931,7
1,19,0.001312738784673157,0.8036150336265564,1.4018075466156006,0.07724930133138383,2.9802322387695312e-08,0.0,False,0.8498345017433167,0.7381568692762438,3.127716064453125,0.4216517210006714,0.5,7
